;NAME;;PSRJ;;P0;;;P1;;;DIST;EDOT;BSURF_I;
;;;;;(s);;;;;;(kpc);(ergs/s);(G);
2026;B1821-11;cl86;J1824-1118;cl86;0.435759033311;1.8e-11;hlk+04;3.55447E-15;1.4e-19;hlk+04;6.003;1.7e+33;*;
2027;J1824-1159;mhl+02;J1824-1159;mhl+02;0.362492078224;8.0e-12;mhl+02;5.3793E-15;2.0e-18;mhl+02;4.457;4.5e+33;*;
2028;J1824-1350;ncb+15;J1824-1350;ncb+15;1.39659854604;4.0e-11;ncb+15;607E-18;7.0e-20;ncb+15;4.693;8.8e+30;*;
2029;J1824-1423;mhl+02;J1824-1423;mhl+02;0.359394162457;6.0e-12;mhl+02;3.923E-16;1.9e-18;mhl+02;4.548;3.3e+32;*;
2030;J1824-1500;hfs+04;J1824-1500;hfs+04;0.41222995857;6.0e-11;hfs+04;7.58E-16;1.1e-17;hfs+04;6.078;4.3e+32;*;
2031;B1821-19;mlt+78;J1824-1945;mlt+78;0.18933744109123;1.1e-13;psj+19;5.23563E-15;1.8e-19;psj+19;3.700;3.0e+34;1.01e+12;
2032;J1824-2233;lfl+06;J1824-2233;lfl+06;1.16174310971;3.0e-11;lfl+06;3.01E-16;3.0e-18;lfl+06;4.597;7.6e+30;*;
2033;J1824-2328;lfl+06;J1824-2328;lfl+06;1.50587455169;3.0e-11;lfl+06;1.740E-15;3.0e-18;lfl+06;8.965;2.0e+31;*;
2034;B1821-24A;lbm+87;J1824-2452A;lbm+87;0.00305431575773716;7.0e-17;rsc+21;1.618856E-18;3.0e-24;rsc+21;5.500;2.2e+36;2.25e+09;
2035;J1824-2452B;fre08;J1824-2452B;fre08;0.006547;0;fre08;*;0;*;5.500;*;*;
2036;J1824-2452C;fre08;J1824-2452C;fre08;0.004159;0;fre08;*;0;*;5.500;*;*;
2037;J1824-2452D;fre08;J1824-2452D;fre08;0.079832;0;fre08;*;0;*;5.500;*;*;
2038;J1824-2452E;fre08;J1824-2452E;fre08;0.00542;0;fre08;*;0;*;5.500;*;*;
2039;J1824-2452F;fre08;J1824-2452F;fre08;0.002451;0;fre08;*;0;*;5.500;*;*;
2040;J1824-2452G;fre08;J1824-2452G;fre08;0.005909;0;fre08;*;0;*;5.500;*;*;
2041;J1824-2452H;fre08;J1824-2452H;fre08;0.004629;0;fre08;*;0;*;5.500;*;*;
2042;J1824-2452I;fre08;J1824-2452I;fre08;0.003931852642;2.0e-12;pfb+13;0.0E-17;1.3e-17;pfb+13;5.500;*;*;
2043;J1824-2452J;fre08;J1824-2452J;fre08;0.004039;0;fre08;*;0;*;5.500;*;*;
2044;J1824-2452K;fre08;J1824-2452K;fre08;0.004461;0;fre08;*;0;*;5.500;*;*;
2045;J1824-2452L;fre08;J1824-2452L;fre08;0.004100;0;fre08;*;0;*;5.500;*;*;
2046;J1824-2537;ebvb01;J1824-2537;ebvb01;0.223320267185;3.0e-12;jbo+09;0.44016E-15;8.0e-20;jbo+09;7.301;1.6e+33;*;
2047;B1822+00;dtws85;J1825+0004;dtws85;0.778949400076;5.0e-12;hlk+04;8.7616E-16;5.0e-20;hlk+04;1.861;7.3e+31;*;
2048;J1825-0319;bbb+13;J1825-0319;bbb+13;0.004553527919736;4.0e-15;bbb+13;6.8E-21;3.0e-22;bbb+13;3.861;2.8e+33;*;
2049;B1822-09;dls72;J1825-0935;dls72;0.769020998327;6.0e-12;jbv+19;5.235540E-14;1.8e-19;jbv+19;0.300;4.5e+33;6.42e+12;
2050;J1825-1108;ncb+15;J1825-1108;ncb+15;1.9258717727;8.0e-10;ncb+15;1900E-18;6.0e-19;ncb+15;2.750;1.1e+31;*;
2051;B1822-14;cl86;J1825-1446;cl86;0.27919830909;4.0e-11;psj+19;2.26696E-14;5.0e-19;psj+19;4.440;4.1e+34;2.55e+12;
2052;J1825-31;bbb+12;J1825-31;bbb+12;2.382;0;bbb+12;*;0;*;3.967;*;*;
2053;J1825-33;bb10;J1825-33;bb10;1.2712;2.0e-04;bb10;*;0;*;1.238;*;*;
2054;B1823-11;cl86;J1826-1131;cl86;2.093136309720;1.4e-11;hlk+04;4.91034E-15;1.4e-19;hlk+04;3.976;2.1e+31;*;
2055;J1826-1256;aaa+09c;J1826-1256;aaa+09c;0.110223702460;4.0e-12;rkp+11;1.2145061E-13;1.3e-19;rkp+11;1.550;3.6e+36;*;
2056;B1823-13;cl86;J1826-1334;cl86;0.1014867942076;3.0e-13;ywml10;7.5251738E-14;1.0e-20;ywml10;3.606;2.8e+36;2.80e+12;
2057;J1826-1419;mll+06;J1826-1419;mll+06;0.770620171033;7.0e-12;mlk+09;8.7841E-15;2.0e-19;mlk+09;3.243;7.6e+32;*;
2058;J1826-1526;mhl+02;J1826-1526;mhl+02;0.382072812116;1.7e-11;mhl+02;1.085E-15;8.0e-18;mhl+02;14.919;7.7e+32;*;
2059;J1826-2415;bsb+19;J1826-2415;bsb+19;0.0046957571305605;7.0e-16;bsb+19;0.00001736E-15;3.0e-23;bsb+19;2.735;6.6e+33;*;
2060;J1827-0750;lfl+06;J1827-0750;lfl+06;0.270502039371;3.0e-12;lfl+06;1.5446E-15;8.0e-19;lfl+06;9.830;3.1e+33;*;
2061;J1827-0849;frm+18;J1827-0849;frm+18;0.00224;0;fermi21;1.096E-20;0;fermi21;*;3.8e+34;*;
2062;J1827-0934;mhl+02;J1827-0934;mhl+02;0.512547817784;1.6e-11;mhl+02;7.227E-15;4.0e-18;mhl+02;4.068;2.1e+33;*;
2063;B1824-10;cl86;J1827-0958;cl86;0.2457571181423;1.9e-12;hlk+04;1.002318E-15;1.1e-20;hlk+04;5.034;2.7e+33;*;
2064;J1827-1446;cwp+17;J1827-1446;cwp+17;0.49918661036;3.0e-11;cwp+17;4.53351E-14;8.0e-19;cwp+17;*;1.4e+34;*;
2065;J1828-0611;hfs+04;J1828-0611;hfs+04;0.269414732063;3.0e-12;hfs+04;1.4595E-15;3.0e-19;hfs+04;12.114;2.9e+33;*;
2066;J1828+0625;rb13;J1828+0625;rb13;0.00363;0;rap+12;*;0;*;0.999;*;*;
2067;J1828-1007;hfs+04;J1828-1007;hfs+04;0.1531969792414;1.5e-12;hfs+04;6.1339E-16;1.2e-19;hfs+04;4.014;6.7e+33;*;
2068;J1828-1057;hfs+04;J1828-1057;hfs+04;0.246333257157;4.0e-12;psj+19;2.06988E-14;3.0e-19;psj+19;3.648;5.5e+34;*;
2069;J1828-1101;mhl+02;J1828-1101;mhl+02;0.07205652531;7.0e-11;psj+19;1.479719E-14;1.1e-19;psj+19;4.767;1.6e+36;*;
2070;J1828+1221;sfj+20;J1828+1221;sfj+20;1.52829508058;5.0e-11;sfj+20;1.7457E-15;1.9e-18;sfj+20;3.849;1.9e+31;*;
2071;J1828-1336;mhl+02;J1828-1336;mhl+02;0.86033211599;7.0e-11;mhl+02;9.95E-16;1.5e-17;mhl+02;7.949;6.2e+31;*;
2072;J1828+1359;naf03;J1828+1359;naf03;0.741639520385;8.0e-12;naf03;0.7286E-15;2.0e-19;naf03;2.754;7.1e+31;*;
2073;J1828-2119;lfl+06;J1828-2119;lfl+06;0.514523069504;1.4e-11;lfl+06;1.2668E-15;1.4e-18;lfl+06;17.961;3.7e+32;*;
2074;J1829+0000;lfl+06;J1829+0000;lfl+06;0.199147397053;8.0e-12;lfl+06;5.249E-16;8.0e-19;lfl+06;4.353;2.6e+33;*;
2075;J1829-0734;kbm+03;J1829-0734;kbm+03;0.318400873408;1.8e-11;kbm+03;4.789E-15;9.0e-18;kbm+03;6.094;5.9e+33;*;
2076;J1829-1011;ncb+15;J1829-1011;ncb+15;0.82916602078;1.6e-10;ncb+15;-5E-18;3.9e-18;ncb+15;4.938;*;*;
2077;B1826-17;dls72;J1829-1751;dls72;0.307132975823;5.0e-12;hlk+04;5.55174E-15;5.0e-20;hlk+04;5.915;7.6e+33;1.31e+12;
2078;J1829+2456;clm+04;J1829+2456;clm+04;0.04100982358117;4.0e-14;clm+05;5.25E-20;1.5e-21;clm+05;0.915;3.0e+31;*;
2079;J1829+25;mss+20;J1829+25;mss+20;2.857;0.0e+00;mss+20;*;0;*;8.926;*;*;
2080;J1830-0052;lfl+06;J1830-0052;lfl+06;0.34569803402;5.0e-11;lfl+06;2.37E-16;8.0e-18;lfl+06;10.252;2.3e+32;*;
2081;J1830-0131;lfl+06;J1830-0131;lfl+06;0.152511958009;4.0e-12;lfl+06;2.106E-15;4.0e-18;lfl+06;3.502;2.3e+34;*;
2082;J1830-10;ncb+15;J1830-10;ncb+15;0.245260;3.0e-06;ncb+15;*;0;*;3.420;*;*;
2083;B1828-11;cjlm87;J1830-1059;cjlm87;0.40507313484;9.0e-11;psj+19;5.99237E-14;1.7e-18;psj+19;3.147;3.6e+34;*;
2084;J1830-1135;mhl+02;J1830-1135;mhl+02;6.2215526663;1.6e-09;mhl+02;4.775E-14;6.0e-17;mhl+02;3.757;7.8e+30;*;
2085;J1830-1313;kel+09;J1830-1313;kel+09;0.74718766820;8.0e-11;kel+09;1.714E-15;1.7e-17;kel+09;12.631;1.6e+32;*;
2086;J1830-1414;lfl+06;J1830-1414;lfl+06;0.77149252038;6.0e-11;lfl+06;7.6E-17;1.1e-17;lfl+06;10.100;6.5e+30;*;
2087;J1831-04;ccb+20;J1831-04;ccb+20;1.065578;3.0e-06;ccb+20;*;0;*;4.910;*;*;
2088;J1831-0823;hfs+04;J1831-0823;hfs+04;0.612132963973;1.5e-11;hfs+04;3.091E-16;1.2e-18;hfs+04;3.886;5.3e+31;*;
2089;J1831-0952;lfl+06;J1831-0952;lfl+06;0.0672668461152;1.4e-12;lfl+06;8.32385E-15;3.0e-20;lfl+06;3.683;1.1e+36;*;
2090;J1831-1223;mhl+02;J1831-1223;mhl+02;2.8579410013;6.0e-10;mhl+02;5.5E-15;3.0e-16;mhl+02;4.875;9.3e+30;*;
2091;J1831-1329;mhl+02;J1831-1329;mhl+02;2.1656793503;3.0e-10;mhl+02;2.99E-15;6.0e-17;mhl+02;6.314;1.2e+31;*;
2092;J1831-1423;hfs+04;J1831-1423;hfs+04;0.507945195243;1.3e-11;hfs+04;1.0947E-15;1.1e-18;hfs+04;10.121;3.3e+32;*;
2093;J1832+0029;lfl+06;J1832+0029;lfl+06;0.533917733096;3.0e-12;wwh+20;1.5525E-15;3.0e-19;wwh+20;1.120;4.0e+32;*;
2094;J1832-0644;mhl+02;J1832-0644;mhl+02;0.74429541939;5.0e-11;mhl+02;3.7089E-14;1.7e-17;mhl+02;10.253;3.6e+33;*;
2095;B1829-08;cl86;J1832-0827;cl86;0.6473255991879;9.0e-13;psj+19;6.389619E-14;1.7e-19;psj+19;5.200;9.3e+33;6.51e+12;
2096;J1832-0836;bbb+13;J1832-0836;bbb+13;0.002719112021018830;5.0e-18;aab+21a;8.2739E-21;3.0e-25;aab+21a;2.083;1.6e+34;5.43e+07;
2097;B1829-10;cl86;J1832-1021;cl86;0.330354089443;5.0e-12;hlk+04;4.20203E-15;5.0e-20;hlk+04;4.685;4.6e+33;*;
2098;J1832+27;ttk+17;J1832+27;ttk+17;0.6318;0;ttk+17;*;0;*;3.717;*;*;
2099;J1832-28;ebvb01;J1832-28;ebvb01;0.199300;3.0e-06;ebvb01;*;0;*;8.166;*;*;
2100;J1833-0209;ncb+15;J1833-0209;ncb+15;0.291930632181;4.0e-12;ncb+15;2754.8E-18;7.0e-19;ncb+15;13.360;4.4e+33;*;
2101;B1831-03;dls72;J1833-0338;dls72;0.6867328372450;1.5e-12;jbv+19;4.156101E-14;1.5e-19;jbv+19;2.500;5.1e+33;5.41e+12;
2102;J1833-0556;hfs+04;J1833-0556;hfs+04;1.5215451697;4.0e-10;hfs+04;1.28E-15;5.0e-17;hfs+04;9.390;1.4e+31;*;
2103;J1833-0559;mhl+02;J1833-0559;mhl+02;0.48345888008;5.0e-11;mhl+02;1.235E-14;3.0e-17;mhl+02;6.827;4.3e+33;*;
2104;B1830-08;cl86;J1833-0827;cl86;0.085288151397;3.0e-12;psj+19;9.17697E-15;6.0e-20;psj+19;4.500;5.8e+35;8.95e+11;
2105;J1833-0831;gcl+10;J1833-0831;gcl+10;7.5654084;5.0e-07;eit+11;3.4E-12;3.0e-13;eit+11;*;3.1e+32;*;
2106;J1833-1034;gmga05;J1833-1034;gmga05;0.06188365001063;1.2e-13;rgl12;2.02014996E-13;4.0e-21;rgl12;4.100;3.4e+37;*;
2107;J1833-1055;mhl+02;J1833-1055;mhl+02;0.63364029817;3.0e-11;mhl+02;5.27E-16;4.0e-18;mhl+02;7.698;8.2e+31;*;
2108;J1833-3840;ckr+15;J1833-3840;ckr+15;0.00187;0;fermi21;1.773E-20;0;fermi21;4.645;1.1e+35;*;
2109;B1828-60;mlt+78;J1833-6023;mlt+78;1.8894355004;1.7e-09;nmc81;2.7E-16;8.0e-17;nmc81;1.336;1.6e+30;*;
2110;B1831-00;dtws85;J1834-0010;dtws85;0.520954311129;1.1e-11;hlk+04;1.053E-17;1.4e-19;hlk+04;3.352;2.9e+30;*;
2111;J1834-0031;lfl+06;J1834-0031;lfl+06;0.329531922488;6.0e-12;lfl+06;4.486E-16;6.0e-19;lfl+06;4.675;4.9e+32;*;
2112;B1831-04;dls73;J1834-0426;dls73;0.2901081932010;7.0e-13;hlk+04;7.1947E-17;6.0e-21;hlk+04;2.491;1.2e+32;*;
2113;J1834-0602;mhl+02;J1834-0602;mhl+02;0.48791359170;3.0e-11;mhl+02;1.828E-15;1.0e-17;mhl+02;6.340;6.2e+32;*;
2114;J1834-0633;hfs+04;J1834-0633;hfs+04;0.31731488279;7.0e-11;hfs+04;6.0E-16;4.0e-17;hfs+04;8.354;7.5e+32;*;
2115;J1834-0731;hfs+04;J1834-0731;hfs+04;0.512995270279;1.6e-11;psj+19;5.82145E-14;1.9e-18;psj+19;4.072;1.7e+34;*;
2116;J1834-0742;hfs+04;J1834-0742;hfs+04;0.788353566535;1.9e-11;hfs+04;3.24702E-14;9.0e-19;hfs+04;4.909;2.6e+33;*;
2117;J1834-0812;bjl+11;J1834-0812;bjl+11;0.4911415563;2.0e-10;bjl+11;9.96E-15;7.0e-17;bjl+11;5.953;3.3e+33;*;
2118;J1834-0845;kkp+12;J1834-0845;kkp+12;2.4823018;1.0e-07;kkp+12;7.96E-12;1.2e-13;kkp+12;*;2.1e+34;*;
2119;J1834-09;ncb+15;J1834-09;ncb+15;0.5123273;1.0e-06;ncb+15;*;0;*;4.851;*;*;
2120;J1834+10;cnst96;J1834+10;cnst96;1.172719;3.0e-06;cnst96;*;0;*;4.115;*;*;
2121;J1834-1202;hfs+04;J1834-1202;hfs+04;0.610258781957;1.2e-11;hfs+04;6.7E-18;3.0e-19;hfs+04;6.117;1.2e+30;*;
2122;J1834-1710;kbm+03;J1834-1710;kbm+03;0.358306049291;6.0e-12;kbm+03;4.69E-17;1.2e-18;kbm+03;3.405;4.0e+31;*;
2123;J1834-1855;lfl+06;J1834-1855;lfl+06;1.46565577133;7.0e-11;lfl+06;1.931E-15;9.0e-18;lfl+06;8.114;2.4e+31;*;
2124;J1835-0114;ekl09;J1835-0114;ekl09;0.005116387644239;1.2e-14;eklk13;0.7E-20;4.0e-21;eklk13;3.452;2.1e+33;*;
2125;J1835-0349;lfl+06;J1835-0349;lfl+06;0.84186451859;4.0e-11;lfl+06;3.058E-15;4.0e-18;lfl+06;5.510;2.0e+32;*;
2126;J1835-0522;hfs+04;J1835-0522;hfs+04;1.08774918841;8.0e-11;hfs+04;4.7E-16;4.0e-17;hfs+04;8.791;1.5e+31;*;
2127;J1835-0600;ccb+20;J1835-0600;ccb+20;2.2217871479;1.4e-09;ccb+20;8430E-18;8.0e-20;ccb+20;10.644;3.0e+31;*;
2128;B1832-06;cl86;J1835-0643;cl86;0.305830097712;1.7e-11;hlk+04;4.045598E-14;1.5e-19;hlk+04;5.028;5.6e+34;*;
2129;J1835-0847;bsb+19;J1835-0847;bsb+19;0.84649413462;6.0e-11;bsb+19;0.485E-15;4.0e-18;bsb+19;6.144;3.2e+31;*;
2130;J1835-0924;mhl+02;J1835-0924;mhl+02;0.8591920352;3.0e-10;mhl+02;2.139E-14;9.0e-17;mhl+02;5.043;1.3e+33;*;
2131;J1835-09242;ncb+15;J1835-09242;ncb+15;0.235248924972;4.0e-12;ncb+15;11.84E-18;3.0e-20;ncb+15;5.062;3.6e+31;*;
2132;J1835-0928;ncb+15;J1835-0928;ncb+15;0.62173399423;3.0e-11;ncb+15;969E-18;2.0e-20;ncb+15;4.881;1.6e+32;*;
2133;J1835-0944;lfl+06;J1835-0944;lfl+06;0.1453473803401;9.0e-13;psj+19;4.3849E-15;3.0e-19;psj+19;4.215;5.6e+34;*;
2134;J1835-0946;lfl+06;J1835-0946;lfl+06;0.37953610601;5.0e-11;lfl+06;4.3E-17;3.1e-17;lfl+06;3.633;3.1e+31;*;
2135;J1835-1020;mhl+02;J1835-1020;mhl+02;0.302449584070;1.5e-11;lwy+16;5.91866E-15;1.9e-19;lwy+16;2.909;8.4e+33;1.35e+12;
2136;J1835-1106;mld+96;J1835-1106;mld+96;0.16591763484;3.0e-11;psj+19;2.05892E-14;5.0e-19;psj+19;3.159;1.8e+35;1.87e+12;
2137;J1835-15;mss+20;J1835-15;mss+20;*;0;*;*;0;*;0.789;*;*;
2138;J1835-1548;lfl+06;J1835-1548;lfl+06;0.67048566238;9.0e-11;lfl+06;1.740E-15;1.4e-17;lfl+06;19.572;2.3e+32;*;
2139;J1835-3259A;drr11;J1835-3259A;drr11;0.003889;0;drr11;*;0;*;10.000;*;*;
2140;B1834-04;cl86;J1836-0436;cl86;0.354236507718;6.0e-12;hlk+04;1.66095E-15;4.0e-20;hlk+04;4.358;1.5e+33;7.76e+11;
2141;J1836-0517;hfs+04;J1836-0517;hfs+04;0.45724503044;3.0e-11;hfs+04;1.3019E-15;1.1e-18;hfs+04;8.315;5.4e+32;*;
2142;B1834-10;mlt+78;J1836-1008;mlt+78;0.56271073614;3.0e-11;hlk+04;1.179902E-14;1.6e-19;hlk+04;5.343;2.6e+33;2.61e+12;
2143;J1836-11;ncb+15;J1836-11;ncb+15;0.4961931;1.1e-06;ncb+15;*;0;*;6.066;*;*;
2144;J1836-1324;lfl+06;J1836-1324;lfl+06;0.1787563517731;1.6e-12;lfl+06;1.0366E-15;1.0e-18;lfl+06;3.638;7.2e+33;*;
2145;J1836-2354A;lrfs11;J1836-2354A;lrfs11;0.0033543360829062;1.0e-16;lrfs11;2.318E-21;3.0e-24;lrfs11;3.200;2.4e+33;*;
2146;J1836-2354B;lrfs11;J1836-2354B;lrfs11;0.003232273969155;4.0e-15;lrfs11;-4.8E-22;6.0e-23;lrfs11;3.200;*;*;
2147;J1836+51;mss+20;J1836+51;mss+20;0.692;0.0e+00;mss+20;*;0;*;5.258;*;*;
2148;J1836+5925;aaa+09c;J1836+5925;aaa+09c;0.173263836028;1.0e-11;lhl+14;1.5016E-15;1.0e-18;lhl+14;0.300;1.1e+34;*;
2149;J1837+0033g;hww+21;J1837+0033g;hww+21;0.41814;0;hww+21;*;0;*;5.483;*;*;
2150;J1837-0045;mld+96;J1837-0045;mld+96;0.617036695541;6.0e-12;hlk+04;1.68451E-15;7.0e-20;hlk+04;3.145;2.8e+32;*;
2151;J1837+0053;lfl+06;J1837+0053;lfl+06;0.47351252978;4.0e-11;lfl+06;3.8E-17;4.0e-18;lfl+06;4.250;1.4e+31;*;
2152;J1837-0559;mhl+02;J1837-0559;mhl+02;0.2010637223734;9.0e-13;psj+19;3.30924E-15;1.7e-19;psj+19;4.315;1.6e+34;*;
2153;J1837-0604;dkm+01;J1837-0604;dkm+01;0.09629420774;3.0e-11;mhl+02;45.1724E-15;8.0e-19;mhl+02;4.779;2.0e+36;*;
2154;B1834-06;cl86;J1837-0653;cl86;1.90580870607;3.0e-11;hlk+04;7.7204E-16;1.9e-19;hlk+04;4.137;4.4e+30;*;
2155;J1837-0822;bbb+12;J1837-0822;bbb+12;1.099195959243;8.0e-12;bsb+19;0.1209E-15;3.0e-19;bsb+19;5.239;3.6e+30;*;
2156;J1837+1221;ebvb01;J1837+1221;ebvb01;1.96353198352;1.2e-10;ebvb01;6.200E-15;1.6e-17;ebvb01;6.603;3.2e+31;*;
2157;J1837-1243;mhl+02;J1837-1243;mhl+02;1.87601852435;1.1e-10;mhl+02;3.651E-14;3.0e-17;mhl+02;8.270;2.2e+32;*;
2158;J1837-1837;ebvb01;J1837-1837;ebvb01;0.618357697387;1.6e-11;ebvb01;5.4950E-15;1.2e-18;ebvb01;3.232;9.2e+32;*;
2159;J1838+0022g;hww+21;J1838+0022g;hww+21;0.00509;0;hww+21;*;0;*;4.071;*;*;
2160;J1838+0027g;hww+21;J1838+0027g;hww+21;0.05413;0;hww+21;*;0;*;5.802;*;*;
2161;J1838+0044g;hww+21;J1838+0044g;hww+21;2.20317;0;hww+21;*;0;*;6.922;*;*;
2162;J1838-01;kek+13;J1838-01;kek+13;0.1832948;2.0e-07;kek+13;*;0;*;7.777;*;*;
2163;J1838-0107;ncb+15;J1838-0107;ncb+15;0.4444257246169;1.7e-12;ncb+15;5.46E-18;1.5e-19;ncb+15;6.096;2.5e+30;*;
2164;J1838-0453;mhl+02;J1838-0453;mhl+02;0.38086561316;8.0e-11;psj+19;1.163296E-13;5.0e-19;psj+19;6.629;8.3e+34;*;
2165;J1838-0537;pga+12a;J1838-0537;pga+12a;0.1457077402;3.0e-10;pga+12a;4.7179E-13;3.0e-17;pga+12a;*;6.0e+36;*;
2166;J1838-0549;hfs+04;J1838-0549;hfs+04;0.23531138060308;1.2e-13;psj+19;3.34223E-14;3.0e-19;psj+19;4.061;1.0e+35;*;
2167;J1838-0624;hfs+04;J1838-0624;hfs+04;0.92717774151;5.0e-11;hfs+04;7.7E-17;4.0e-18;hfs+04;4.545;3.8e+30;*;
2168;J1838-0655;gh08;J1838-0655;gh08;0.070498243969;5.4e-11;gh08;4.925E-14;2.9e-16;gh08;6.600;5.5e+36;*;
2169;J1838-1046;mhl+02;J1838-1046;mhl+02;1.21835359632;8.0e-11;mhl+02;3.080E-15;1.8e-17;mhl+02;4.135;6.7e+31;*;
2170;J1838+1523;sjm+18;J1838+1523;sjm+18;0.5491606020002;1.3e-12;sjm+18;2.0278E-17;7.0e-21;sjm+18;3.514;4.8e+30;*;
2171;J1838+1650;lxf+05;J1838+1650;lxf+05;1.90196739931;1.0e-11;lxf+05;2.677E-15;1.0e-18;lxf+05;1.541;1.5e+31;*;
2172;J1838-1849;kek+13;J1838-1849;kek+13;0.48824200896;3.0e-11;kek+13;0.04E-15;1.0e-17;kek+13;8.398;1.4e+31;*;
2173;J1838+50;gac+20;J1838+50;gac+20;2.577223412;5.0e-09;gac+20;*;0;*;1.704;*;*;
2174;J1839-0141;mll+06;J1839-0141;mll+06;0.93326558076;2.0e-11;jcs+17;5.944E-15;1.0e-18;jcs+17;6.074;2.9e+32;*;
2175;J1839-0223;ncb+15;J1839-0223;ncb+15;1.26679012424;5.0e-11;ncb+15;4763E-18;6.0e-21;ncb+15;6.088;9.2e+31;*;
2176;J1839-0321;mhl+02;J1839-0321;mhl+02;0.23878218346372;1.2e-13;psj+19;1.25190E-14;4.0e-19;psj+19;7.852;3.6e+34;*;
2177;J1839-0332;ncb+15;J1839-0332;ncb+15;2.67568226451;6.0e-11;ncb+15;4760E-18;6.0e-21;ncb+15;4.042;9.8e+30;*;
2178;J1839-0402;mhl+02;J1839-0402;mhl+02;0.520939679547;1.7e-11;mhl+02;7.694E-15;5.0e-18;mhl+02;4.231;2.1e+33;*;
2179;J1839-0436;lfl+06;J1839-0436;lfl+06;0.149460655762;3.0e-12;lfl+06;8.096E-16;3.0e-19;lfl+06;4.483;9.6e+33;*;
2180;J1839-0459;mhl+02;J1839-0459;mhl+02;0.58531903782;3.0e-11;mhl+02;3.308E-15;5.0e-18;mhl+02;3.945;6.5e+32;*;
2181;J1839-0627;mhl+02;J1839-0627;mhl+02;0.48491367908;4.0e-11;mhl+02;1.32E-16;1.7e-17;mhl+02;2.531;4.6e+31;*;
2182;J1839-0643;mhl+02;J1839-0643;mhl+02;0.449548149848;1.5e-11;mhl+02;3.638E-15;7.0e-18;mhl+02;4.804;1.6e+33;*;
2183;J1839-0905;hfs+04;J1839-0905;hfs+04;0.418974903641;1.3e-11;psj+19;2.60227E-14;1.8e-18;psj+19;6.815;1.4e+34;*;
2184;J1839-1238;lfl+06;J1839-1238;lfl+06;1.91142802251;5.0e-11;lfl+06;4.947E-15;4.0e-18;lfl+06;3.976;2.8e+31;*;
2185;J1840+0012g;hww+21;J1840+0012g;hww+21;0.00534;0;hww+21;*;0;*;3.515;*;*;
2186;J1840+0214;lfl+06;J1840+0214;lfl+06;0.79747807530;4.0e-11;lfl+06;8.294E-15;7.0e-18;lfl+06;5.846;6.5e+32;*;
2187;J1840-0445;bbb+12;J1840-0445;bbb+12;0.42231632097;1.3e-10;bsb+19;11.280E-15;3.0e-18;bsb+19;4.557;5.9e+33;*;
2188;J1840-0559;hfs+04;J1840-0559;hfs+04;0.85936846681;5.0e-11;hfs+04;9.602E-15;9.0e-18;hfs+04;4.225;6.0e+32;*;
2189;J1840-0626;kel+09;J1840-0626;kel+09;1.8933526999;4.0e-10;kel+09;23.03E-15;7.0e-17;kel+09;5.727;1.3e+32;*;
2190;J1840-0643;kek+13;J1840-0643;kek+13;0.03557787327451;3.0e-14;sl20;9.54E-20;6.0e-22;sl20;4.990;8.4e+31;*;
2191;J1840-0753;eklk13;J1840-0753;eklk13;0.4378690017;2.0e-10;eklk13;0.10E-15;6.0e-17;eklk13;14.281;4.7e+31;*;
2192;J1840-0809;hfs+04;J1840-0809;hfs+04;0.95567326930;3.0e-11;lbs+20;2.35001E-15;9.0e-20;lbs+20;5.742;1.1e+32;*;
2193;J1840-0815;hfs+04;J1840-0815;hfs+04;1.096441140382;4.0e-12;lbs+20;2.42643E-15;1.0e-19;lbs+20;4.195;7.3e+31;*;
2194;J1840-0840;lfl+06;J1840-0840;lfl+06;5.3093766847;2.0e-09;lfl+06;2.37E-14;1.2e-15;lfl+06;5.450;6.2e+30;*;
2195;J1840-1122;hfs+04;J1840-1122;hfs+04;0.94096161661;4.0e-11;hfs+04;6.409E-15;6.0e-18;hfs+04;9.981;3.0e+32;*;
2196;J1840-1207;lfl+06;J1840-1207;lfl+06;0.754470427192;6.0e-12;lfl+06;3.1972E-15;6.0e-19;lfl+06;10.764;2.9e+32;*;
2197;J1840-1419;kle+10;J1840-1419;kle+10;6.59756252242;9.0e-11;bls+18;6.3538E-15;1.4e-18;bls+18;0.721;8.7e+29;*;
2198;B1839+56;skk+80;J1840+5640;skk+80;1.6528618528869;2.0e-12;hlk+04;1.494818E-15;1.4e-20;hlk+04;1.449;1.3e+31;1.58e+12;
2199;J1841+0130;fsk+04;J1841+0130;fsk+04;0.0297727753332;4.0e-13;lfl+06;8.17E-18;5.0e-20;lfl+06;4.230;1.2e+34;*;
2200;J1841-0157;hfs+04;J1841-0157;hfs+04;0.663321097981;9.0e-12;hfs+04;1.80768E-14;5.0e-19;hfs+04;7.930;2.4e+33;*;
2201;J1841-0310;hfs+04;J1841-0310;hfs+04;1.6576564582;4.0e-10;hfs+04;3.35E-16;9.0e-18;hfs+04;4.170;2.9e+30;*;
2202;J1841-0345;lkm+00;J1841-0345;lkm+00;0.204068115056;1.7e-11;mhl+02;5.7872E-14;3.0e-18;mhl+02;3.776;2.7e+35;*;
2203;J1841-04;ttm18;J1841-04;ttm18;*;0;*;*;0;*;0.993;*;*;
2204;B1838-04;cl86;J1841-0425;cl86;0.1861488579563;4.0e-13;ywml10;6.392881E-15;1.8e-20;ywml10;4.399;3.9e+34;1.10e+12;
